theta_2,theta_3,theta_4
0,0.7724139765137364,1.574981647139134
0.01750190893364787,0.7616449030640216,1.564369453148266
0.03500381786729574,0.7508862673836633,1.554081265259978
0.05250572680094361,0.7401494775563648,1.544127920914781
0.07000763573459148,0.7294455719819247,1.534519511126006
0.08750954466823935,0.7187851811992837,1.525265347778115
0.1050114536018872,0.7081784938207243,1.516373937121618
0.1225133625355351,0.6976352268064475,1.507852959592222
0.140015271469183,0.6871646002340783,1.499709255982383
0.1575171804028308,0.6767753166438107,1.491948819897816
0.1750190893364787,0.6664755449676928,1.484576796340867
0.1925209982701266,0.6562729089835463,1.47759748617994
0.2100229072037745,0.6461744801708819,1.471014356190218
0.2275248161374223,0.6361867747899415,1.464830054287816
0.2450267250710702,0.6263157549558255,1.459046429527266
0.262528634004718,0.6165668334387761,1.45366455639214
0.2800305429383659,0.606944881888939,1.448684762879914
0.2975324518720138,0.5974542421596911,1.444106661865257
0.3150343608056617,0.588098740387448,1.439929185219638
0.3325362697393096,0.5788817034774635,1.436150620168954
0.3500381786729574,0.5698059776438095,1.432768647383548
0.3675400876066053,0.5608739486568161,1.429780380315348
0.3850419965402532,0.5520875634618219,1.427182405323665
0.402543905473901,0.543448352848396,1.424970822163099
0.4200458144075489,0.5349574548681717,1.42314128444269
0.4375477233411968,0.526615638721399,1.421689039703877
0.4550496322748446,0.5184233288562613,1.420608968804552
0.4725515412084925,0.5103806290502668,1.419895624336873
0.4900534501421404,0.5024873462688901,1.419543267846312
0.5075553590757883,0.4947430141224419,1.419545905658174
0.5250572680094361,0.4871469157674916,1.419897323154718
0.542559176943084,0.4796981061235243,1.420591117380779
0.5600610858767319,0.4723954332985799,1.421620727887824
0.5775629948103798,0.4652375591392211,1.422979465755717
0.5950649037440277,0.4582229788400151,1.424660540757774
0.6125668126776754,0.4513500395657705,1.426657086658009
0.6300687216113233,0.4446169580559838,1.42896218464987
0.6475706305449712,0.438021837195283,1.43156888496317
0.6650725394786191,0.4315626815462002,1.434470226680765
0.682574448412267,0.4252374118513974,1.437659255818581
0.7000763573459148,0.4190438785216219,1.441129041732493
0.7175782662795627,0.412979874133276,1.444872691923091
0.7350801752132106,0.4070431449657204,1.448883365315156
0.7525820841468585,0.4012314016133373,1.453154284092509
0.7700839930805063,0.3955423287111975,1.457678744171451
0.7875859020141542,0.3899735938159201,1.462450124397036
0.805087810947802,0.3845228554852218,1.467461894546523
0.8225897198814499,0.3791877706007336,1.472707622223334
0.8400916288150978,0.3739660009791486,1.478180978723221
0.8575935377487457,0.3688552193166156,1.483875743951941
0.8750954466823936,0.3638531145107572,1.489785810470964
0.8925973556160414,0.3589573964037227,1.495905186744505
0.9100992645496893,0.3541657999884308,1.502227999657687
0.9276011734833371,0.3494760891186798,1.508748496371993
0.945103082416985,0.3448860597621235,1.515461045580379
0.9626049913506329,0.3403935428333168,1.522360138220578
0.9801069002842808,0.3359964066421626,1.529440387701341
0.9976088092179286,0.3316925589911526,1.536696529692575
1.015110718151577,0.327479948952858,1.544123421526634
1.032612627085224,0.3233565683571921,1.55171604125451
1.050114536018872,0.3193204530160513,1.559469486397173
1.06761644495252,0.3153696837110896,1.567378972429065
1.085118353886168,0.3115023869685812,1.575439831027612
1.102620262819816,0.307716735643586,1.583647508119682
1.120122171753464,0.3040109493339819,1.591997561753107
1.137624080687112,0.3003832946433579,1.600485659818781
1.15512598962076,0.2968320853102613,1.609107577646434
1.172627898554407,0.2933556822198864,1.617859195494846
1.190129807488055,0.2899524933129958,1.626736495955212
1.207631716421703,0.2866209734055871,1.635735561284366
1.225133625355351,0.2833596239317136,1.644852570682771
1.242635534288999,0.2801669926207634,1.65408379753055
1.260137443222647,0.2770416731195173,1.663425606593218
1.277639352156295,0.2739823045683992,1.67287445120746
1.295141261089942,0.2709875711404707,1.682426870455946
1.31264317002359,0.268056201550938,1.692079486339006
1.330145078957238,0.2651869685442564,1.701829000949947
1.347646987890886,0.2623786883652079,1.711672193659748
1.365148896824534,0.2596302202197899,1.721605918316054
1.382650805758182,0.2569404657311496,1.731627100460509
1.40015271469183,0.2543083683953505,1.741732734567789
1.417654623625477,0.2517329130412649,1.751919881308987
1.435156532559125,0.2492131252985177,1.762185664841427
1.452658441492773,0.2467480710770006,1.772527270126425
1.470160350426421,0.2443368560611752,1.782941940276043
1.487662259360069,0.2419786252220602,1.793426973929394
1.505164168293717,0.2396725623495621,1.803979722658716
1.522666077227365,0.2374178896075237,1.814597588405032
1.540167986161013,0.2352138671137073,1.825278020942878
1.557669895094661,0.2330597925466967,1.836018515373352
1.575171804028308,0.2309550007815684,1.846816609644402
1.592673712961956,0.2288988635560064,1.857669882097074
1.610175621895604,0.2268907891684431,1.868575949036237
1.627677530829252,0.2249302222096659,1.879532462324085
1.6451794397629,0.2230166433292504,1.890537106994581
1.662681348696548,0.2211495690381011,1.901587598886812
1.680183257630196,0.2193285515482886,1.912681682295147
1.697685166563843,0.2175531786513511,1.923817127633921
1.715187075497491,0.2158230736361256,1.934991729114293
1.732688984431139,0.2141378952471887,1.946203302430814
1.750190893364787,0.2124973376848933,1.957449682455194
1.767692802298435,0.2109011306480077,1.968728720934645
1.785194711232083,0.2093490394198964,1.980038284192161
1.802696620165731,0.2078408649991819,1.991376250826036
1.820198529099379,0.2063764442757906,2.002740509405891
1.837700438033026,0.2049556502532729,2.014128956162467
1.855202346966674,0.2035783923182447,2.025539492668427
1.872704255900322,0.202244616557793,2.036970023507432
1.89020616483397,0.2009543061256325,2.048418453928767
1.907708073767618,0.1997074816577764,2.059882687484853
1.925209982701266,0.1985042017384233,2.071360623648997
1.942711891634914,0.1973445634167096,2.082850155410899
1.960213800568562,0.1962287027749096,2.094349166847422
1.977715709502209,0.195156795548554,2.105855530666373
1.995217618435857,0.1941290577988709,2.117367105721134
2.012719527369505,0.1931457466377732,2.128881734494193
2.030221436303153,0.1922071610055192,2.140397240547883
2.047723345236801,0.1913136425009418,2.151911425940863
2.065225254170449,0.1904655762639638,2.163422068609237
2.082727163104097,0.1896633919098483,2.174926919711576
2.100229072037744,0.1889075645143454,2.186423700937519
2.117730980971392,0.1881986156485538,2.197910101780173
2.13523288990504,0.1875371144619407,2.20938377677307
2.152734798838688,0.1869236788114874,2.220842342693132
2.170236707772336,0.1863589764344331,2.232283375731825
2.187738616705984,0.1858437261615149,2.243704408637587
2.205240525639632,0.1853786991668875,2.255102927833475
2.22274243457328,0.1849647202502341,2.266476370515236
2.240244343506927,0.1846026691456529,2.277822121736062
2.257746252440575,0.184293481851024,2.289137511485765
2.275248161374223,0.1840381519704637,2.300419811773618
2.292750070307871,0.1838377320613231,2.311666233725764
2.310251979241519,0.1836933349758704,2.322873924710002
2.327753888175167,0.1836061351863924,2.334039965502842
2.345255797108815,0.1835773700808587,2.345161367515891
2.362757706042462,0.183608341214597,2.356235070101216
2.380259614976111,0.1837004155015701,2.367257937957862
2.397761523909758,0.1838550263268672,2.378226758664703
2.415263432843406,0.184073674559851,2.389138240367751
2.432765341777054,0.1843579294451781,2.399989009653435
2.450267250710702,0.1847094293464948,2.410775609642687
2.46776915964435,0.1851298823151131,2.421494498344335
2.485271068577998,0.1856210664534357,2.432142047309958
2.502772977511646,0.1861848300402605,2.44271454063615
2.520274886445293,0.1868230913824959,2.453208174363911
2.537776795378941,0.1875378383552262,2.463619056328533
2.555278704312589,0.1883311275896757,2.473943206517
2.572780613246237,0.1892050832662859,2.484176557993093
2.590282522179885,0.1901618954682008,2.494314958453346
2.607784431113533,0.1912038180488448,2.504354172479323
2.625286340047181,0.1923331659661436,2.514289884553306
2.642788248980828,0.1935523120355399,2.524117702905266
2.660290157914476,0.1948636830542041,2.533833164258589
2.677792066848124,0.1962697552500928,2.543431739540432
2.695293975781772,0.1977730490118147,2.552908840619323
2.71279588471542,0.1993761228588015,2.562259828127736
2.730297793649068,0.2010815666161953,2.571480020420368
2.747799702582716,0.2028919937653813,2.580564703709817
2.765301611516364,0.204810032949134,2.589509143409841
2.782803520450011,0.2068383186202457,2.598308596702428
2.800305429383659,0.2089794808341198,2.606958326328493
2.817807338317307,0.2112361341992654,2.61545361558296
2.835309247250955,0.2136108660146115,2.62378978447344
2.852811156184603,0.2161062236394236,2.631962206978268
2.870313065118251,0.2187247011593637,2.639966329313846
2.887814974051899,0.2214687254313718,2.647797689094554
2.905316882985546,0.2243406416094,2.655451935240412
2.922818791919195,0.2273426982727184,2.662924848460185
2.940320700852842,0.2304770322973957,2.670212362110236
2.95782260978649,0.2337456536293663,2.677310583204427
2.975324518720138,0.2371504301332596,2.684215813327567
2.992826427653786,0.2406930727042997,2.690924569186389
3.010328336587434,0.2443751208402915,2.697433602518067
3.027830245521081,0.2481979288762718,2.703739919068137
3.04533215445473,0.2521626530855675,2.709840796348387
3.062834063388377,0.2562702398466128,2.715733799890605
3.080335972322025,0.260521415066054,2.72141679772597
3.097837881255673,0.2649166750331468,2.726887972839882
3.115339790189321,0.2694562788614706,2.732145833381337
3.132841699122969,0.2741402426482488,2.737189220439905
3.150343608056617,0.2789683354540433,2.742017313245699
3.167845516990265,0.2839400771716755,2.746629631691542
3.185347425923913,0.2890547383210507,2.751026036127786
3.202849334857561,0.2943113417684651,2.755206724428382
3.220351243791209,0.2997086663358651,2.759172226379857
3.237853152724857,0.3052452522288132,2.762923395491633
3.255355061658505,0.3109194081816067,2.766461398373472
3.272856970592152,0.316729220187824,2.7697877018656
3.290358879525801,0.3226725616609873,2.772904058143077
3.307860788459448,0.3287471048490925,2.775812488043399
3.325362697393096,0.3349503333128837,2.778515262887945
3.342864606326744,0.3412795552677643,2.781014885080605
3.360366515260392,0.3477319175855212,2.783314067772988
3.37786842419404,0.3543044202528697,2.785415713883882
3.395370333127687,0.3609939310894713,2.787322894752653
3.412872242061336,0.3677972005378871,2.78903882869237
3.430374150994983,0.3747108763508443,2.790566859689688
3.447876059928631,0.3817315180172051,2.791910436476034
3.465377968862279,0.3888556107855439,2.793073092169239
3.482879877795927,0.3960795791634784,2.794058424657852
3.500381786729575,0.4033997997901688,2.794870077872351
3.517883695663222,0.4108126135991763,2.795511724059884
3.535385604596871,0.4183143372075638,2.795987047152002
3.552887513530518,0.4259012734853478,2.796299727289521
3.570389422464166,0.4335697212758207,2.796453426544755
3.587891331397814,0.4413159842525607,2.796451775860069
3.605393240331462,0.4491363789122441,2.796298363202583
3.62289514926511,0.4570272417140338,2.795996722918419
3.640397058198758,0.464984935386162,2.795550326255888
3.657898967132406,0.4730058544284538,2.794962573015616
3.675400876066053,0.4810864298459368,2.794236784276414
3.692902784999701,0.4892231331536862,2.793376196138831
3.710404693933349,0.4974124796965191,2.792383954423327
3.727906602866997,0.505651031329502,2.791263110256827
3.745408511800645,0.513935398506431,2.790016616479739
3.762910420734293,0.5222622418237725,2.788647324805188
3.780412329667941,0.5306282730670138,2.787157983662904
3.797914238601589,0.5390302558053812,2.785551236661903
3.815416147535236,0.5474650055791686,2.783829621608391
3.832918056468885,0.5559293897220194,2.781995570018212
3.850419965402532,0.5644203268581747,2.780051407066431
3.86792187433618,0.5729347861123268,2.777999351920228
3.885423783269828,0.5814697860670506,2.775841518404886
3.902925692203476,0.5900223935002473,2.773579915956539
3.920427601137124,0.5985897219323891,2.771216450819008
3.937929510070771,0.6071689300107834,2.768752927445817
3.95543141900442,0.6157572197555699,2.766191050072019
3.972933327938067,0.6243518346898072,2.763532424423939
3.990435236871715,0.6329500578737045,2.760778559538145
4.007937145805363,0.6415492098609495,2.757930869664105
4.025439054739011,0.6501466465930499,2.754990676227792
4.042940963672659,0.6587397572457969,2.751959209836206
4.060442872606306,0.6673259620402374,2.74883761230524
4.077944781539955,0.6759027100289724,2.745626938695561
4.095446690473603,0.6844674768671901,2.742328159343263
4.11294859940725,0.6930177625765477,2.73894216187394
4.130450508340898,0.7015510893088481,2.735469753190492
4.147952417274546,0.7100649991154464,2.731911661426576
4.165454326208193,0.7185570517273058,2.728268537858926
4.182956235141842,0.7270248223499427,2.724540958773116
4.20045814407549,0.7354658994766028,2.72072942727833
4.217960053009138,0.7438778827225172,2.71683437506779
4.235461961942786,0.752258380682425,2.712856164122346
4.252963870876433,0.7606050088131517,2.708795088355516
4.270465779810081,0.7689153873425481,2.704651375198967
4.287967688743729,0.7771871392057979,2.700425187128061
4.305469597677376,0.7854178880098057,2.696116623127626
4.322971506611024,0.7936052560260962,2.69172572009861
4.340473415544673,0.801746862212535,2.687252454206725
4.35797532447832,0.8098403202639822,2.682696742174556
4.375477233411968,0.8178832366919069,2.678058442518983
4.392979142345617,0.8258732089329246,2.673337356736059
4.410481051279264,0.8338078234861677,2.668533230435806
4.427982960212912,0.8416846540794479,2.66364575442963
4.44548486914656,0.8495012598641134,2.658674565773308
4.462986778080207,0.8572551836386503,2.653619248768751
4.480488687013856,0.8649439501010954,2.648479335927949
4.497990595947504,0.8725650641304621,2.643254308902727
4.515492504881151,0.880116009097522,2.63794359938416
4.532994413814799,0.8875942452054029,2.632546589975704
4.550496322748447,0.8949972078606947,2.627062615044319
4.567998231682095,0.9023223060759029,2.62149096155407
4.585500140615743,0.9095669209043677,2.615830869886939
4.60300204954939,0.9167284039089654,2.610081534655824
4.620503958483038,0.9238040756662083,2.604242105514921
4.638005867416687,0.9307912243076719,2.598311687973002
4.655507776350334,0.9376871041009371,2.592289344215356
4.673009685283982,0.9444889340726783,2.586174093940472
4.690511594217631,0.9511938966767943,2.579964915217861
4.708013503151278,0.9577991365109755,2.573660745373809
4.725515412084926,0.9643017590854762,2.567260481912132
4.743017321018574,0.9706988296483406,2.560762983477512
4.760519229952221,0.9769873720718315,2.55416707086934
