theta_2, theta_3, theta_4, input_torque
2.747799702582716,0.05700049275048413,2.703652431455562,46.20554479323498
2.765301611516364,0.057913319516513,2.717452849893041,46.00191199957399
2.782803520450011,0.05892546249179786,2.731098429642945,45.73706525503525
2.800305429383659,0.06004489138733117,2.744575815686244,45.40682085716692
2.817807338317307,0.06128028677340087,2.757870494872382,45.00674143880703
2.835309247250955,0.06264108246862703,2.77096672572638,44.53216422683317
2.852811156184603,0.06413750196080795,2.783847477781543,43.97824785495104
2.870313065118251,0.06578058539011743,2.796494386049412,43.34004269189451
2.887814974051899,0.0675822027586873,2.80888772764499,42.61259008868276
2.905316882985546,0.06955504811765865,2.821006429067855,41.791056009953
2.922818791919195,0.07171260860679035,2.832828114064141,40.87090393757149
2.940320700852842,0.07406910151389536,2.844329203147431,39.84811040346401
2.95782260978649,0.07663937216830849,2.855485076436216,38.71942368128416
2.975324518720138,0.07943874572548322,2.866270311081026,37.48266174807281
2.992826427653786,0.08248282701692405,2.876659002753553,36.1370394883991
3.010328336587434,0.08578724490661097,2.886625177006692,34.68350745553192
3.027830245521081,0.08936734121413326,2.896143290458508,33.12507603670283
3.04533215445473,0.09323780926948784,2.905188813650977,31.46709094053906
3.062834063388377,0.09741229331077088,2.913738877477944,29.71742049960122
3.080335972322025,0.1019029666206402,2.921772954245942,27.88651466536044
3.097837881255673,0.1067201125432826,2.929273534306758,25.98730182381532
3.115339790189321,0.1118717370887067,2.936226751795653,24.03490366496751
3.132841699122969,0.1173632434554055,2.942622910368883,22.04616942233711
3.150343608056617,0.1231971965531505,2.948456863466628,20.03905574580011
3.167845516990265,0.1293731992359516,2.953728213942898,18.03190233651667
3.185347425923913,0.1358878920991817,2.958441313862657,16.04267073378715
3.202849334857561,0.1427350768410282,2.96260506446633,14.08821994863941
3.220351243791209,0.1499059513331478,2.966232535500321,12.18368633397769
3.237853152724857,0.1573894346907796,2.969340439072269,10.34201782008286
3.255355061658505,0.1651725542594559,2.971948503503834,8.573688778734244
3.272856970592152,0.1732408641875147,2.974078796287595,6.886596832161161
3.290358879525801,0.1815788668766823,2.975755042613312,5.286121840037454
3.307860788459448,0.1901704131687723,2.977001978524315,3.775313192754722
3.325362697393096,0.1989990633723018,2.977844767640209,2.355165288305758
3.342864606326744,0.2080483979171092,2.978308499550645,1.024941685743519
3.360366515260392,0.2173022725718591,2.97841777802921,-0.2174861466835194
3.37786842419404,0.2267450181635619,2.97819639911376,-1.375311641642135
3.395370333127687,0.2363615883576897,2.977667113243992,-2.452495186479376
3.412872242061336,0.2461376613240388,2.976851461983334,-3.453505448140915
3.430374150994983,0.2560597022309863,2.975769678051721,-4.383103858033898
3.447876059928631,0.2661149937532989,2.974440637011052,-5.246171727195374
3.465377968862279,0.2762916414258146,2.972881849524796,-6.04757663477653
3.482879877795927,0.2865785599674568,2.971109484266369,-6.792073201596685
3.500381786729575,0.2969654458239149,2.969138412975061,-7.484232783703332
3.517883695663222,0.3074427402644933,2.966982270641024,-8.128396682238215
3.535385604596871,0.3180015865020825,2.964653525207161,-8.728647908181285
3.552887513530518,0.3286337835312271,2.962163552431065,-9.288797173383754
3.570389422464166,0.3393317387178887,2.959522712622579,-9.812379473277462
3.587891331397814,0.3500884206280171,2.956740426857907,-10.30265830136506
3.605393240331462,0.3608973131432537,2.953825250981936,-10.76263514661706
3.62289514926511,0.3717523715681334,2.950784946267076,-11.19506245240681
3.640397058198758,0.3826479811696636,2.947626546023121,-11.60245865533863
3.657898967132406,0.3935789183926694,2.944356417771729,-11.98712427900121
3.675400876066053,0.4045403148497697,2.940980320832424,-12.35115834058719
3.692902784999701,0.4155276240818687,2.937503459333008,-12.69647454841486
3.710404693933349,0.4265365910141045,2.933930530771383,-13.0248169366426
3.727906602866997,0.4375632239854015,2.930265770330728,-13.33777470994404
3.745408511800645,0.4486037692012139,2.926512991195659,-13.63679616433436
3.762910420734293,0.4596546874434611,2.922675621141419,-13.9232016180944
3.780412329667941,0.4707126328656974,2.918756735677283,-14.19819533477235
3.797914238601589,0.4817744337021379,2.91475908802387,-14.46287645338415
3.815416147535236,0.4928370747241034,2.910685136195443,-14.71824896295657
3.832918056468885,0.5038976812854565,2.906537067444972,-14.96523077236557
3.850419965402532,0.5149535048081382,2.90231682031381,-15.20466193430079
3.86792187433618,0.5260019095694043,2.898026104510425,-15.43731208581977
3.885423783269828,0.5370403606632006,2.893666418824853,-15.66388716861998
3.902925692203476,0.5480664130187216,2.889239067267926,-15.88503549082693
3.920427601137124,0.5590777013695536,2.884745173607348,-16.1013531894475
3.937929510070771,0.5700719310765197,2.880185694456664,-16.31338914919554
3.95543141900442,0.5810468697165088,2.875561431058136,-16.52164942951394
3.972933327938067,0.5920003393579369,2.870873039886654,-16.72660124756265
3.990435236871715,0.6029302094513209,2.866121042189102,-16.9286765608723
4.007937145805363,0.6138343902703955,2.861305832561945,-17.12827528942158
4.025439054739011,0.6247108268456897,2.856427686659291,-17.32576821313175
4.042940963672659,0.635557493338219,2.851486768114111,-17.52149957724591
4.060442872606306,0.6463723878061667,2.846483134746717,-17.71578943479095
4.077944781539955,0.6571535273221158,2.84141674412686,-17.90893575230825
4.095446690473603,0.6678989434025814,2.836287458548839,-18.10121630229081
4.11294859940725,0.6786066777153706,2.83109504947281,-18.29289036326364
4.130450508340898,0.6892747780336117,2.825839201479861,-18.48420024618007
4.147952417274546,0.6999012944083645,2.820519515783458,-18.6753726637582
4.165454326208193,0.7104842755343341,2.81513551333536,-18.86661995754108
4.182956235141842,0.7210217652856381,2.809686637560104,-19.05814119580119
4.20045814407549,0.7315117994006932,2.804172256748592,-19.25012315391735
4.217960053009138,0.741952402297208,2.79859166613809,-19.44274118750785
4.235461961942786,0.7523415839998944,2.792944089703087,-19.63616000739783
4.252963870876433,0.7626773371651298,2.787228681678905,-19.83053436440501
4.270465779810081,0.7729576341880093,2.781444527837627,-20.0260096509532
4.287967688743729,0.7831804243785512,2.775590646533887,-20.22272242562938
4.305469597677376,0.7933436311947717,2.769665989536197,-20.42080086600384
4.322971506611024,0.8034451495213951,2.763669442657843,-20.62036515429686
4.340473415544673,0.8134828429837346,2.757599826199912,-20.82152779981592
4.35797532447832,0.8234545412870731,2.751455895217681,-21.02439390147651
4.375477233411968,0.8333580375725492,2.745236339620406,-21.22906135316021
4.392979142345617,0.8431910857811313,2.738939784113508,-21.43562099414794
4.410481051279264,0.8529513980178286,2.732564787991197,-21.64415670638447
4.427982960212912,0.862636641908773,2.726109844786707,-21.8547454598808
4.44548486914656,0.8722444379442074,2.719573381786625,-22.06745730713862
4.462986778080207,0.881772356800862,2.712953759415046,-22.28235532707715
4.480488687013856,0.8912179166375189,2.70624927049279,-22.49949551855999
4.497990595947504,0.9005785803579094,2.69945813937632,-22.71892664324878
4.515492504881151,0.909851752835403,2.69257852098062,-22.94069001715075
4.532994413814799,0.9190347780941936,2.685608499689868,-23.16481924987696
4.550496322748447,0.9281249364420122,2.678546088159451,-23.39133993027901
4.567998231682095,0.9371194415495949,2.67138922601258,-23.6202692567914
4.585500140615743,0.9460154374724268,2.66413577843459,-23.85161561046092
4.60300204954939,0.9548099956105092,2.656783534667853,-24.08537806830122
4.620503958483038,0.9635001116021726,2.649330206410137,-24.32154585426186
4.638005867416687,0.9720827021481813,2.641773426119247,-24.56009772475035
4.655507776350334,0.9805546017626923,2.634110745226783,-24.80100128528561
4.673009685283982,0.9889125594479033,2.626339632263972,-25.04421223449814
4.690511594217631,0.9971532352895134,2.618457470902677,-25.28967353131941
4.708013503151278,1.005273196970531,2.610461557914929,-25.53731448082264
4.725515412084926,1.013268916201279,2.602349101054626,-25.78704973379122
4.743017321018574,1.021136765063909,2.594117216865435,-26.03877819469614
4.760519229952221,1.028873012270205,2.585762928419398,-26.29238183236364
4.778021138885869,1.036473819331998,2.57728316299133,-26.54772438721114
4.795523047819517,1.043935236644101,2.568674749674738,-26.8046499685234
4.813024956753165,1.051253199480376,2.559934416945805,-27.06298153483669
4.830526865686813,1.058423523904318,2.551058790182878,-27.32251925010156
4.848028774620461,1.065441902596389,2.542044389149941,-27.58303870790742
4.865530683554109,1.072303900601388,2.532887625453778,-27.84428901568457
4.883032592487757,1.079004951000182,2.523584799985855,-28.10599073045847
4.900534501421404,1.085540350511484,2.51413210036156,-28.36783363742612
4.918036410355052,1.091905255030727,2.504525598371148,-28.62947436237188
4.9355383192887,1.098094675114775,2.494761247458757,-28.89053380875069
4.953040228222348,1.104103471422985,2.484834880248084,-29.1505944101622
4.970542137155996,1.109926350127248,2.474742206135836,-29.40919718894033
4.988044046089644,1.115557858305952,2.464478808976895,-29.66583861171449
5.005545955023292,1.120992379339433,2.454040144888301,-29.91996723309294
5.02304786395694,1.126224128327421,2.443421540202711,-30.17098011911154
5.040549772890587,1.131247147552312,2.432618189605921,-30.41821904282276
5.058051681824235,1.136055302015785,2.421625154497513,-30.66096644542246
5.075553590757883,1.140642275080441,2.410437361618534,-30.89844115767964
5.09305549969153,1.145001564252792,2.399049601995655,-31.12979387821519
5.110557408625179,1.149126477149062,2.387456530257277,-31.35410240744614
5.128059317558827,1.153010127691093,2.375652664383861,-31.57036663885721
5.145561226492474,1.156645432586,2.363632385962124,-31.77750331278408
5.163063135426123,1.160025108150397,2.351389941021111,-31.97434054220502
5.180565044359771,1.163141667547892,2.338919441537152,-32.15961212526783
5.198066953293418,1.165987418517303,2.326214867704804,-32.33195166557309
5.215568862227066,1.168554461678689,2.313270071081861,-32.48988652875163
5.233070771160714,1.170834689514944,2.300078778728619,-32.63183167279559
5.250572680094362,1.172819786138377,2.286634598474775,-32.75608340012329
5.26807458902801,1.174501227964505,2.272931025461761,-32.86081309169242
5.285576497961658,1.175870285429293,2.258961450123972,-32.94406099785559
5.303078406895305,1.176918025901319,2.244719167789331,-33.00373017731891
5.320580315828954,1.177635317956843,2.230197390097949,-33.03758069477313
5.338082224762601,1.178012837203672,2.215389258457296,-33.04322420977542
5.355584133696249,1.178041073858866,2.200287859773355,-33.01811911452085
5.373086042629897,1.177710342305904,2.184886244719559,-32.95956640649424
5.390587951563544,1.177010792878736,2.169177448828848,-32.86470651384146
5.408089860497193,1.175932426143143,2.153154516718867,-32.73051732679841
5.425591769430841,1.174465109969925,2.13681052978579,-32.55381372774423
5.443093678364488,1.172598599719296,2.120138637728376,-32.33124895536929
5.460595587298136,1.170322561881301,2.10313209429012,-32.05931818488654
5.478097496231785,1.167626601542616,2.085784297633227,-31.73436475577882
5.495599405165432,1.164500294075239,2.06808883578307,-31.35258953062756
5.51310131409908,1.160933221466591,2.05003953760468,-30.91006392212547
5.530603223032728,1.156915013732694,2.031630529792859,-30.40274717905858
5.548105131966375,1.152435395875124,2.0128563003731,-29.82650857394642
5.565607040900024,1.147484240857235,1.993711769220252,-29.17715518265657
5.583108949833671,1.142051629083963,1.974192366103637,-28.45046598642986
5.600610858767319,1.136127914870626,1.954294116758878,-27.64223305531216
5.618112767700967,1.129703800377124,1.934013737465246,-26.7483105839862
5.635614676634615,1.122770417462431,1.91334873856969,-25.76467254040323
5.653116585568263,1.115319417877041,1.892297537341088,-24.68747964730017
5.670618494501911,1.107343072154897,1.870859580456671,-23.51315633841977
5.688120403435558,1.098834377487371,1.849035476312055,-22.23847820575035
5.705622312369206,1.089787174756007,1.826827137202033,-20.86067027121122
5.723124221302855,1.080196274763533,1.804237931235453,-19.37751616522153
5.740626130236502,1.07005759352945,1.781272843618622,-17.78747796472753
5.75812803917015,1.059368296302721,1.757938646661764,-16.08982602443666
5.775629948103798,1.048126949685295,1.734244077526774,-14.28477761880618
5.793131857037446,1.036333680952489,1.710200022336913,-12.37364259337038
5.810633765971094,1.023990343296895,1.685819704806732,-10.35897350154638
5.828135674904741,1.011100685309844,1.661118877021567,-8.244716883081432
5.845637583838389,0.9976705225497307,1.636116009401883,-6.036361437694346
5.863139492772038,0.983707908533046,1.610832476233281,-3.741077888458761
5.880641401705685,0.9692233019297046,1.58529273243841,-1.367844354121375
5.898143310639333,0.9542297261614595,1.559524476528843,1.072449886281805
5.915645219572981,0.938742917009159,1.533558793927368,3.566930176381652
5.933147128506629,0.9227814532561708,1.507430274127511,6.10070037318187
5.950649037440277,0.9063668648640149,1.481177094501155,8.656853717267984
5.968150946373925,0.8895237127320157,1.454841063030841,11.21653944027386
5.985652855307572,0.8722796337835357,1.428467611896017,13.75909320736998
6.00315476424122,0.8546653450008621,1.402105733755706,16.26223817392223
6.020656673174869,0.8367146001576031,1.375807852824314,18.70236136818501
6.038158582108516,0.8184640934300915,1.349629623513667,21.05486724684614
6.055660491042164,0.7999533048622449,1.323629650588405,23.29460661934658
6.073162399975812,0.7812242838544043,1.297869126513197,25.3963747929371
6.09066430890946,0.7623213684697991,1.272411383991749,27.33546794311373
6.108166217843108,0.7432908403982058,1.247321364602322,29.08828165815897
6.125668126776755,0.724180517844689,1.22266500786352,30.63293073736258
6.143170035710403,0.7050392913386579,1.198508568896591,31.9498651149443
6.160671944644051,0.685916610355035,1.174917876898256,33.02245374979778
6.178173853577699,0.6668619315313161,1.151957550648999,33.83750695952611
6.195675762511347,0.6479241419418499,1.12969019095113,34.385708388886
6.213177671444995,0.6291509731240926,1.108175572885819,34.66193082317582
6.230679580378642,0.6105884231145232,1.087469862771073,34.66541538805793
6.248181489312291,0.5922802044471647,1.067624885410613,34.39980104614133
6.265683398245939,0.5742672357582214,1.048687466453696,33.8730001584844
6.283185307179586,0.5565871932703781,1.030698872367909,33.09692544642863
